date,drct,sped
2007-01-04 10:50,225,12.937588
2007-01-04 11:20,225,11.266606
2007-01-04 11:50,225,10.552755
2007-01-04 12:20,225,10.126767
2007-01-04 12:50,225,7.7807393
2007-01-04 13:20,225,7.091367999999999
2007-01-04 13:50,225,7.884790400000001
2007-01-04 14:20,225,9.041223
2007-01-04 14:50,225,9.371203999999999
2007-01-04 15:20,225,9.462537
2007-01-04 15:50,225,8.503403
2007-01-04 16:20,225,8.279835
2007-01-04 16:50,225,6.7809479999999995
2007-01-04 17:20,225,5.362246
2007-01-04 17:50,225,5.100414
2007-01-04 18:20,225,5.2144637000000005
2007-01-04 18:50,225,6.32091
2007-01-04 19:20,225,6.442557
2007-01-04 19:50,225,5.195118
2007-01-04 20:20,225,6.042913400000001
2007-01-04 20:50,225,5.7967744
2007-01-04 21:20,225,6.011491
2007-01-04 21:50,225,6.696455499999999
2007-01-04 22:20,225,9.618884
2007-01-04 22:50,225,8.049321
2007-01-04 23:20,225,9.114411
2007-01-04 23:50,225,10.148761
2007-01-05 00:20,225,10.463027
2007-01-05 00:50,225,11.3610115
2007-01-05 01:20,225,12.934588
2007-01-05 01:50,225,12.838944999999999
2007-01-05 02:20,225,14.064366
2007-01-05 02:50,225,14.002009
2007-01-05 03:20,225,15.36145
2007-01-05 03:50,225,13.828819000000001
2007-01-05 04:20,225,14.585845999999998
2007-01-05 04:50,225,10.068287
2007-01-05 05:20,225,12.536441
2007-01-05 05:50,225,17.396627
2007-01-05 06:20,225,12.002675
2007-01-05 06:50,225,11.9230175
2007-01-05 07:20,225,15.5377445
2007-01-05 07:50,225,18.157583
2007-01-05 08:20,225,13.01804
2007-01-05 08:50,225,14.332258
2007-01-05 09:20,225,15.712956
2007-01-05 09:50,225,14.750846
2007-01-05 10:20,225,12.619439
2007-01-05 10:50,225,12.550819
2007-01-05 11:20,225,9.753214
2007-01-05 11:50,225,12.569417999999999
2007-01-05 12:20,225,14.000038
2007-01-05 12:50,225,13.812064999999999
2007-01-05 13:20,225,14.512557000000001
2007-01-05 13:50,225,13.155327
2007-01-05 14:20,225,15.313788
2007-01-05 14:50,225,14.455916
2007-01-05 15:20,225,12.134527
2007-01-05 15:50,225,13.644901
2007-01-05 16:20,225,12.334952000000001
2007-01-05 16:50,225,11.627689
2007-01-05 17:20,225,10.874737
2007-01-05 17:50,225,13.833967999999999
2007-01-05 18:20,225,12.23535
2007-01-05 18:50,225,12.17732
2007-01-05 19:20,225,9.918505
2007-01-05 19:50,225,10.668338
2007-01-05 20:20,225,12.384171
2007-01-05 20:50,225,11.319819
2007-01-05 21:20,225,12.656967
2007-01-05 21:50,225,13.398662
2007-01-05 22:20,225,11.515735000000001
2007-01-05 22:50,225,10.666226
2007-01-05 23:20,225,10.114626
2007-01-05 23:50,225,12.731748
2007-01-06 00:20,225,11.566255
2007-01-06 00:50,225,7.8075456999999995
2007-01-06 01:20,225,11.522051
2007-01-06 01:50,225,11.741424
2007-01-06 02:20,225,8.714844
2007-01-06 02:50,225,9.996911
2007-01-06 03:20,225,10.949289
2007-01-06 03:50,225,11.149704
2007-01-06 04:20,225,9.580157
2007-01-06 04:50,225,11.899686
2007-01-06 05:20,225,9.066212
2007-01-06 05:50,225,11.335293
2007-01-06 06:20,225,9.904803999999999
2007-01-06 06:50,225,9.505467
2007-01-06 07:20,225,8.280183000000001
2007-01-06 07:50,225,8.020379
2007-01-06 08:20,225,8.632027
2007-01-06 08:50,225,8.0367775
2007-01-06 09:20,225,8.919496
2007-01-06 09:50,225,8.448375
2007-01-06 10:20,225,9.427978999999999
2007-01-06 10:50,225,8.833668
2007-01-06 11:20,225,10.502333
2007-01-06 11:50,225,10.994374
2007-01-06 12:20,225,12.584527
2007-01-06 12:50,225,13.323568
2007-01-06 13:20,225,12.063191
2007-01-06 13:50,225,11.248361000000001
2007-01-06 14:20,225,11.177425
2007-01-06 14:50,225,11.361922
2007-01-06 15:20,225,11.270032
2007-01-06 15:50,225,10.54984
2007-01-06 16:20,225,13.162304
2007-01-06 16:50,225,10.704607000000001
2007-01-06 17:20,225,10.347671
2007-01-06 17:50,225,11.929591
2007-01-06 18:20,225,10.8485985
2007-01-06 18:50,225,12.540327
2007-01-06 19:20,225,10.833722
2007-01-06 19:50,225,10.122069
2007-01-06 20:20,225,8.819383
2007-01-06 20:50,225,9.704128
2007-01-06 21:20,225,11.441749
2007-01-06 21:50,225,12.446913
2007-01-06 22:20,225,12.164367
2007-01-06 22:50,225,11.366299
2007-01-06 23:20,225,13.051042
2007-01-06 23:50,225,11.256766
2007-01-07 00:20,225,9.858166
2007-01-07 00:50,225,13.369932
2007-01-07 01:20,225,11.550305999999999
2007-01-07 01:50,225,11.959999
2007-01-07 02:20,225,12.470955
2007-01-07 02:50,225,11.278503
2007-01-07 03:20,225,14.0252075
2007-01-07 03:50,225,11.439312
2007-01-07 04:20,225,10.803819
2007-01-07 04:50,225,10.728919
2007-01-07 05:20,225,9.950095
2007-01-07 05:50,225,9.425563
2007-01-07 06:20,225,9.898567
2007-01-07 06:50,225,9.008476
2007-01-07 07:20,225,10.0174465
2007-01-07 07:50,225,9.263885499999999
2007-01-07 08:20,225,9.427317
2007-01-07 08:50,225,9.861854
2007-01-07 09:20,225,9.52523
2007-01-07 09:50,225,10.110731
2007-01-07 10:20,225,8.330875
2007-01-07 10:50,225,8.203807000000001
2007-01-07 11:20,225,8.366568
2007-01-07 11:50,225,10.382044
2007-01-07 12:20,225,8.7136545
2007-01-07 12:50,225,7.877939
2007-01-07 13:20,225,6.67324
2007-01-07 13:50,225,6.493631400000001
2007-01-07 14:20,225,5.057591400000001
2007-01-07 14:50,225,5.445718299999999
2007-01-07 15:20,225,4.168893
2007-01-07 15:50,225,5.6839437
2007-01-07 16:20,225,6.0581045
2007-01-07 16:50,225,5.121434
2007-01-07 17:20,225,6.699425
2007-01-07 17:50,225,5.57529
2007-01-07 18:20,225,4.6122822999999995
2007-01-07 18:50,225,3.865522
2007-01-07 19:20,225,14.538374
2007-01-07 19:50,225,7.123442599999999
2007-01-07 20:20,225,4.6865277
2007-01-07 20:50,225,8.663335
2007-01-07 21:20,225,8.634018
2007-01-07 21:50,225,9.481435000000001
2007-01-07 22:20,225,9.176011
2007-01-07 22:50,225,8.967599
2007-01-07 23:20,225,13.588266
2007-01-07 23:50,225,12.78208
2007-01-08 00:20,225,10.761635
2007-01-08 00:50,225,11.993409
2007-01-08 01:20,225,10.888738
2007-01-08 01:50,225,13.238197
2007-01-08 02:20,225,7.800828999999999
2007-01-08 02:50,225,12.025627
2007-01-08 03:20,225,5.315934700000001
2007-01-08 03:50,225,7.309955599999999
2007-01-08 04:20,225,10.569509
2007-01-08 04:50,225,10.708431
2007-01-08 05:20,225,7.8985906
2007-01-08 05:50,225,5.9046288
2007-01-08 06:20,225,10.870593
2007-01-08 06:50,225,11.344525
2007-01-08 07:20,225,10.740252499999999
2007-01-08 07:50,225,10.121243
2007-01-08 08:20,225,8.432542999999999
2007-01-08 08:50,225,9.259317999999999
2007-01-08 09:20,225,8.146232000000001
2007-01-08 09:50,225,9.846152
2007-01-08 10:20,225,8.477321
2007-01-08 10:50,225,10.320336
2007-01-08 11:50,225,10.509883
2007-01-08 12:20,225,9.521854
2007-01-08 12:50,225,9.194823
2007-01-08 13:20,225,10.156925
2007-01-08 13:50,225,10.032141000000001
2007-01-08 14:20,225,9.223933
2007-01-08 14:50,225,9.031348
2007-01-08 15:20,225,8.963872
2007-01-08 15:50,225,7.7157936000000005
2007-01-08 16:20,225,7.195394500000001
2007-01-08 16:50,225,7.025003
2007-01-08 17:20,225,6.8371262999999995
2007-01-08 17:50,225,6.471629599999999
2007-01-08 18:20,225,6.083499400000001
2007-01-08 18:50,225,5.47486
2007-01-08 19:20,225,8.366667
2007-01-08 19:50,225,7.7397084000000005
2007-01-08 20:20,225,10.683278999999999
2007-01-08 20:50,225,11.861191
2007-01-08 21:20,225,11.820435
2007-01-08 21:50,225,13.346125
2007-01-08 22:20,225,14.036454
2007-01-08 22:50,225,11.081885
2007-01-08 23:20,225,12.854017
2007-01-08 23:50,225,12.855171
2007-01-09 00:20,225,12.248799
2007-01-09 00:50,225,11.742321
2007-01-09 01:20,225,13.465855
2007-01-09 01:50,225,18.632956
2007-01-09 02:20,225,17.068846
2007-01-09 02:50,225,21.57998
2007-01-09 03:20,225,21.212715
2007-01-09 03:50,225,20.043055
2007-01-09 04:20,225,22.088629
2007-01-09 04:50,225,21.935682
2007-01-09 05:20,225,22.642912
2007-01-09 05:50,225,22.484573
2007-01-09 06:20,225,23.595573
2007-01-09 06:50,225,21.6923
2007-01-09 07:20,225,18.487804
2007-01-09 07:50,225,19.386682999999998
2007-01-09 08:20,225,20.31619
2007-01-09 08:50,225,20.44241
2007-01-09 09:20,225,21.428601999999998
2007-01-09 09:50,225,19.240114000000002
2007-01-09 10:20,225,18.74019
2007-01-09 10:50,225,20.736988
2007-01-09 11:20,225,17.944548
2007-01-09 11:50,225,17.927904
2007-01-09 12:20,225,17.915154
2007-01-09 12:50,225,17.808823
2007-01-09 13:20,225,15.746626999999998
2007-01-09 13:50,225,14.030101
2007-01-09 14:20,225,10.6138735
2007-01-09 14:50,225,8.944525
2007-01-09 15:20,225,12.734125
2007-01-09 15:50,225,10.933987
2007-01-09 16:20,225,10.208847
2007-01-09 16:50,225,6.033279
2007-01-09 17:20,225,13.387651000000002
2007-01-09 17:50,225,8.092469
2007-01-09 18:20,225,10.382349000000001
2007-01-09 18:50,225,9.120892999999999
2007-01-09 19:20,225,10.691723
2007-01-09 19:50,225,10.022416
2007-01-09 20:20,225,9.106185
2007-01-09 20:50,225,5.894595
2007-01-09 21:20,225,5.9242373
2007-01-09 21:50,225,8.1967535
2007-01-09 22:20,225,7.2609553
2007-01-09 22:50,225,8.796249000000001
2007-01-09 23:20,225,11.123191
2007-01-09 23:50,225,9.220317
2007-01-10 00:20,225,9.72821
2007-01-10 00:50,225,9.052506
2007-01-10 01:20,225,7.568101400000001
2007-01-10 01:50,225,5.6148047
2007-01-10 02:20,225,8.304119
2007-01-10 02:50,225,6.1898610000000005
2007-01-10 03:20,225,6.809511
2007-01-10 03:50,225,9.608976
2007-01-10 04:20,225,8.196591
2007-01-10 04:50,225,8.704525
2007-01-10 05:20,225,7.8250175
2007-01-10 05:50,225,7.3788905
2007-01-10 06:20,225,5.4331879999999995
2007-01-10 06:50,225,13.417578
2007-01-10 07:20,225,13.621823999999998
2007-01-10 07:50,225,9.203406
2007-01-10 08:20,225,9.692808
2007-01-10 08:50,225,7.5852532
2007-01-10 09:20,225,5.7479153
2007-01-10 09:50,225,5.384693599999999
2007-01-10 10:20,225,2.8290882
2007-01-10 12:20,225,1.4844354
2007-01-10 12:50,225,2.0813951
2007-01-10 13:20,225,3.1476178
2007-01-10 13:50,225,4.7071977
2007-01-10 14:20,225,5.265678
2007-01-10 14:50,225,4.925957
2007-01-10 15:20,225,5.3361444
2007-01-10 15:50,225,9.814405
2007-01-10 16:20,225,9.484797
2007-01-10 16:50,225,9.9873295
2007-01-10 17:20,225,11.889562
2007-01-10 17:50,225,14.292541
2007-01-10 18:20,225,17.069616
2007-01-10 18:50,225,20.849173
2007-01-10 19:20,225,19.570429999999998
2007-01-10 19:50,225,22.488995000000003
2007-01-10 20:20,225,19.92985
2007-01-10 20:50,225,21.683365
2007-01-10 21:20,225,20.643798999999998
2007-01-10 21:50,225,25.177591
2007-01-10 22:50,225,15.253497
2007-01-10 23:20,225,13.41414
2007-01-10 23:50,225,19.019531
2007-01-11 00:20,225,17.996984
2007-01-11 00:50,225,16.40846
2007-01-11 01:20,225,16.359
2007-01-11 01:50,225,17.272915
2007-01-11 02:20,225,17.846771
2007-01-11 02:50,225,20.264215
2007-01-11 03:20,225,15.421135000000001
2007-01-11 03:50,225,16.72085
2007-01-11 04:20,225,21.691860000000002
2007-01-11 04:50,225,16.53977
2007-01-11 05:20,225,16.227377
2007-01-11 05:50,225,20.381211999999998
2007-01-11 06:20,225,16.57651
2007-01-11 06:50,225,18.13662
2007-01-11 07:20,225,18.741047000000002
2007-01-11 07:50,225,18.257305
2007-01-11 08:20,225,22.65607
2007-01-11 08:50,225,20.235153
2007-01-11 09:20,225,22.385451999999997
2007-01-11 09:50,225,23.888403
2007-01-11 10:20,225,27.723505
2007-01-11 10:50,225,26.83595
2007-01-11 11:20,225,25.995155
2007-01-11 11:50,225,27.351679999999998
2007-01-11 12:20,225,27.676748
2007-01-11 12:50,225,29.879753000000004
2007-01-11 13:20,225,28.817612
2007-01-11 13:50,225,27.794237
2007-01-11 14:20,225,27.076199
2007-01-11 14:50,225,25.858496
2007-01-11 15:20,225,25.315447
2007-01-11 15:50,225,24.236607
2007-01-11 16:20,225,20.203203
2007-01-11 16:50,225,21.007963
2007-01-11 17:20,225,19.260855
2007-01-11 17:50,225,20.70589
2007-01-11 18:20,225,14.746507000000001
2007-01-11 18:50,225,22.727936
2007-01-11 19:20,225,21.292406
2007-01-11 19:50,225,18.443776999999997
2007-01-11 20:20,225,17.435106
2007-01-11 20:50,225,15.154809
2007-01-11 21:20,225,17.283518
2007-01-11 21:50,225,19.325249
2007-01-11 22:20,225,18.645681
2007-01-11 22:50,225,17.740053
2007-01-11 23:20,225,12.756349
2007-01-11 23:50,225,13.552359
2007-01-12 00:20,225,13.6206665
2007-01-12 00:50,225,13.279104
2007-01-12 01:20,225,11.388438
2007-01-12 01:50,225,13.421314
2007-01-12 02:20,225,14.475662
2007-01-12 02:50,225,11.288198
2007-01-12 03:20,225,11.582392
2007-01-12 03:50,225,12.776027000000001
2007-01-12 04:20,225,12.7021885
2007-01-12 04:50,225,12.615936999999999
2007-01-12 05:20,225,14.083756
2007-01-12 05:50,225,17.281517
2007-01-12 06:20,225,14.228323999999999
2007-01-12 06:50,225,15.838227999999999
2007-01-12 07:20,225,17.710617000000003
2007-01-12 07:50,225,19.719412
2007-01-12 08:20,225,19.791866
2007-01-12 08:50,225,18.353361
2007-01-12 09:20,225,19.917710999999997
2007-01-12 09:50,225,20.8564
2007-01-12 10:20,225,23.395636
2007-01-12 10:50,225,21.719013
2007-01-12 11:20,225,18.836903
2007-01-12 12:20,225,20.292164
2007-01-12 12:50,225,19.222044
2007-01-12 13:20,225,19.461382
2007-01-12 13:50,225,20.078959
2007-01-12 14:20,225,19.796039999999998
2007-01-12 14:50,225,26.203354
2007-01-12 15:20,225,22.325089000000002
2007-01-12 15:50,225,22.174260999999998
2007-01-12 16:20,225,21.230703
2007-01-12 16:50,225,22.269282999999998
2007-01-12 17:20,225,21.21217
2007-01-12 17:50,225,21.624866
2007-01-13 07:20,225,4.7845664
2007-01-13 07:50,225,2.7340925
2007-01-13 08:20,225,3.0038514
2007-01-13 08:50,225,6.7144070000000005
2007-01-13 09:20,225,12.7927475
2007-01-13 09:50,225,13.098982000000001
2007-01-13 10:20,225,13.026011
2007-01-13 11:50,225,9.469636999999999
2007-01-13 12:20,225,12.066214
2007-01-13 14:20,225,14.676014000000002
2007-01-13 14:50,225,16.080647
2007-01-13 15:20,225,15.212895000000001
2007-01-13 15:50,225,16.63399
2007-01-13 16:20,225,14.162066000000001
2007-01-13 16:50,225,18.0266
2007-01-13 17:20,225,19.31811
2007-01-14 09:50,225,14.7365055
2007-01-14 10:20,225,12.729955
2007-01-14 11:20,225,13.767713
2007-01-14 11:50,225,12.7616
2007-01-14 12:20,225,11.144343
2007-01-14 12:50,225,10.790538
2007-01-15 06:50,225,19.214914
2007-01-15 07:20,225,16.675365
2007-01-15 07:50,225,16.017042
2007-01-15 08:20,225,17.291428
2007-01-15 08:50,225,15.965404999999999
2007-01-15 09:20,225,17.432454999999997
2007-01-15 09:50,225,17.5663
2007-01-15 10:20,225,18.676136
2007-01-15 10:50,225,19.675856
2007-01-15 11:20,225,17.123789000000002
2007-01-15 11:50,225,19.19645
2007-01-15 12:20,225,18.655722
2007-01-15 12:50,225,17.204556
2007-01-15 13:20,225,17.439901000000003
2007-01-15 13:50,225,17.766497
2007-01-15 14:20,225,14.167848999999999
2007-01-15 14:50,225,17.549685
2007-01-15 15:20,225,18.917841
2007-01-15 15:50,225,17.917639
2007-01-15 16:20,225,17.5765
2007-01-15 16:50,225,17.86166
2007-01-15 17:20,225,17.63042
2007-01-15 17:50,225,16.548835999999998
2007-01-16 07:20,225,9.325292999999999
2007-01-16 07:50,225,7.5264955
2007-01-16 08:20,225,5.4373593
2007-01-16 08:50,225,4.6815809999999995
2007-01-16 09:20,225,6.537073
2007-01-16 09:50,225,8.2765045
2007-01-16 10:20,225,7.302888
2007-01-16 10:50,225,8.178947
2007-01-16 11:20,225,4.545726
2007-01-16 11:50,225,4.7188444
2007-01-16 12:20,225,5.4780207
2007-01-16 12:50,225,4.039664299999999
2007-01-16 13:20,225,6.188411
2007-01-16 13:50,225,3.0803613999999997
2007-01-16 14:20,225,3.9295584999999997
2007-01-16 14:50,225,1.8227682
2007-01-16 15:20,225,2.1137047000000004
2007-01-16 15:50,225,2.77192
2007-01-16 16:50,225,2.5214877
2007-01-16 17:20,225,2.6342738
2007-01-16 17:50,225,6.1632996
2007-01-16 18:20,225,5.9399457
2007-01-16 18:50,225,3.421097
2007-01-16 19:20,225,3.9896867
2007-01-16 19:50,225,6.04713
2007-01-16 20:20,225,7.031535000000001
2007-01-16 20:50,225,7.105119999999999
2007-01-16 21:20,225,6.03935
2007-01-16 21:50,225,9.2015915
2007-01-16 22:20,225,9.856701
2007-01-16 22:50,225,12.143003
2007-01-16 23:20,225,10.539926
2007-01-16 23:50,225,12.421971000000001
2007-01-17 00:20,225,11.064606
2007-01-17 00:50,225,11.087371000000001
2007-01-17 01:20,225,10.579222999999999
2007-01-17 01:50,225,10.251578
2007-01-17 02:20,225,11.466691
2007-01-17 02:50,225,13.239573499999999
2007-01-17 03:20,225,11.713716499999999
2007-01-17 03:50,225,14.116901
2007-01-17 04:20,225,6.9310565
2007-01-17 04:50,225,7.8429136
2007-01-17 05:20,225,9.634829
2007-01-17 05:50,225,6.9253483
2007-01-17 06:20,225,9.576295
2007-01-17 06:50,225,8.888595
2007-01-17 07:20,225,13.944149
2007-01-17 07:50,225,11.91853
2007-01-17 08:20,225,15.822556
2007-01-17 08:50,225,18.005554
2007-01-17 09:20,225,13.201120999999999
2007-01-17 09:50,225,10.203714
2007-01-17 10:20,225,15.140958
2007-01-17 10:50,225,16.920157999999997
2007-01-17 11:20,225,16.569134
2007-01-17 11:50,225,13.651576
2007-01-17 12:20,225,15.663279999999999
2007-01-17 12:50,225,21.434929
2007-01-17 13:20,225,10.499887
2007-01-17 13:50,225,16.197453
2007-01-17 14:20,225,9.225202000000001
2007-01-17 14:50,225,12.213198
2007-01-17 15:20,225,16.250132
2007-01-17 15:50,225,14.473720000000002
2007-01-17 16:20,225,15.134882999999999
2007-01-17 16:50,225,16.298164
2007-01-17 17:20,225,14.283960999999998
2007-01-17 17:50,225,12.748280000000001
2007-01-17 18:20,225,11.514154
2007-01-17 18:50,225,11.624082000000001
2007-01-17 19:20,225,15.623135999999999
2007-01-17 19:50,225,13.7528715
2007-01-17 20:20,225,14.761845999999998
2007-01-17 20:50,225,14.493729
2007-01-17 21:20,225,16.119003
2007-01-17 21:50,225,14.752254999999998
2007-01-17 22:20,225,16.24316
2007-01-17 22:50,225,14.774560000000001
2007-01-17 23:20,225,13.391236
2007-01-17 23:50,225,11.120994
2007-01-18 00:20,225,13.017548
2007-01-18 00:50,225,10.14737
2007-01-18 01:20,225,10.277959
2007-01-18 01:50,225,8.581415
2007-01-18 02:20,225,7.0883455
2007-01-18 02:50,225,6.5626169999999995
2007-01-18 03:20,225,4.288022
2007-01-18 03:50,225,3.6151178
2007-01-18 04:20,225,3.7767627
2007-01-18 04:50,225,2.2710032000000004
2007-01-18 05:50,225,4.0814514
2007-01-18 06:20,225,3.8927739999999997
2007-01-18 07:20,225,2.6798053
2007-01-18 07:50,225,1.9425423
2007-01-18 08:20,225,2.653362
2007-01-18 09:50,225,1.341119
2007-01-18 10:50,225,2.176328
2007-01-18 11:20,225,2.7076309
2007-01-18 12:20,225,3.9067553999999998
2007-01-18 12:50,225,2.9938884
2007-01-18 13:20,225,3.2279735
2007-01-18 13:50,225,4.093579
2007-01-18 14:50,225,4.8498779999999995
2007-01-18 15:20,225,5.344544
2007-01-18 15:50,225,6.723012
2007-01-18 16:20,225,6.658277
2007-01-18 16:50,225,6.364110500000001
2007-01-18 17:20,225,6.795215
2007-01-18 17:50,225,6.204483
2007-01-18 18:20,225,5.3372912
2007-01-18 18:50,225,4.918557
2007-01-18 19:20,225,5.1851373
2007-01-18 19:50,225,4.738049
2007-01-18 20:50,225,4.9255295
2007-01-18 21:20,225,6.029646400000001
2007-01-18 21:50,225,6.999721000000001
2007-01-18 22:20,225,6.6971397
2007-01-18 22:50,225,7.343050999999999
2007-01-18 23:20,225,7.158984700000001
2007-01-18 23:50,225,7.504248599999999
2007-01-19 00:20,225,9.0226345
2007-01-19 00:50,225,8.7079
2007-01-19 01:20,225,8.575713
2007-01-19 01:50,225,8.251966
2007-01-19 02:20,225,8.707074
2007-01-19 02:50,225,9.377479
2007-01-19 03:20,225,8.173577
2007-01-19 03:50,225,6.532484999999999
2007-01-19 04:20,225,7.2260156
2007-01-19 04:50,225,7.3220334000000005
2007-01-19 05:20,225,7.520546
2007-01-19 05:50,225,6.692759
2007-01-19 06:20,225,5.031973000000001
2007-01-19 06:50,225,3.9167879
2007-01-19 07:20,225,4.6191797
2007-01-19 07:50,225,3.497618
2007-01-19 08:20,225,3.1527847999999996
2007-01-19 09:20,225,1.9577388999999998
2007-01-19 09:50,225,3.8635721
2007-01-19 10:20,225,3.9281839999999995
2007-01-19 10:50,225,4.150903700000001
2007-01-19 11:20,225,6.073297
2007-01-19 11:50,225,8.598436999999999
2007-01-19 12:20,225,5.824366599999999
2007-01-19 12:50,225,7.1991205
2007-01-19 13:20,225,7.528970200000001
2007-01-19 13:50,225,13.400023999999998
2007-01-19 14:20,225,12.073153
2007-01-19 14:50,225,13.936233499999998
2007-01-19 15:20,225,13.586472
2007-01-19 15:50,225,12.513981
2007-01-19 16:20,225,9.961085
2007-01-19 16:50,225,6.3601975
2007-01-19 17:20,225,4.6500955
2007-01-19 17:50,225,4.026614
2007-01-19 18:20,225,1.4987676
2007-01-19 18:50,225,2.4345557999999996
2007-01-19 19:20,225,3.2550347
2007-01-19 19:50,225,3.2101662
2007-01-19 20:20,225,3.3759587
2007-01-19 20:50,225,4.1522627
2007-01-19 21:20,225,4.615433
2007-01-19 21:50,225,6.251866000000001
2007-01-19 22:20,225,5.5073739999999995
